model	nDCGRendle2020	Recall	strategy	cutoff	dataset_name	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
GFCF	0.1641584802301732	0.1950352556518928	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
UltraGCN	0.1676832101941384	0.2002861252164269	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
DGCF	0.1364109944225032	0.1676775395323876	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
SimpleX	0.1452302466174718	0.1727605669461411	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
DirectAU	0.1325533056409087	0.1598517378739395	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
BPRMF	0.1290600415141586	0.1602093417781924	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
ItemKNN	0.1599615870505928	0.1851868345200853	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
LightGCN	0.1396851022139463	0.1701921338189467	most_recent	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3791912544762738	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0259882388971499	0.0725861916510535	0.0408859758720435	-1.585223149631885	-1.1391459889434477	-1.3884256319882928	0.0266118997390543	0.0253056893871746	0.0731728762753219	0.0719441098080091	0.0420204282510367	0.0396444037492729	-1.5749241214373773	-1.5967818269792724	-1.1356498734079128	-1.1430047567321475	-1.3765395257969295	-1.4018181095403897	0.1387336812692631	0.0277544744041389	0.8228462200400146	0.09572377700507	0.2168085557915254	0.8794813660908202	0.9410016465827616	0.5159147217342723	0.2777132697687621
BPRMF	0.1308693262242533	0.1613616330559791	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
UltraGCN	0.1663645861848434	0.1986929471785469	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
LightGCN	0.1391134960933597	0.1696494214654857	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
DirectAU	0.1309384498623887	0.1569489015333312	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
ItemKNN	0.1594189606616095	0.185470428981387	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
SimpleX	0.1435584370590958	0.1716512964192595	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
UserKNN	0.1500011679487018	0.1749509286095545	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
GFCF	0.1646369343343304	0.1954306412930167	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
DGCF	0.1382915918095496	0.1687765775293687	least_favorite	100	amazon-book	401203	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0021154498881825	-2.6745972579921373	0.3774149266969895	0.3135086764142737	29.10326067244568	27.84778232803498	30.47728653904588	1.4639416492168145	1.4447906156301988	1.4839762981801186	0.0258492466351239	0.0722337782060873	0.0406760757732323	-1.5875521097064509	-1.1412596686625962	-1.3906609523136504	0.0265585087456285	0.0250730130263399	0.0730452852416362	0.0713456452783187	0.0419364114291206	0.0392967339474656	-1.5757963141581932	-1.600793473696894	-1.136407810662212	-1.1466325297576418	-1.3774087356067393	-1.4056435434550123	0.1329363500192265	0.0185592972690877	0.8214576589238904	0.0950799180896425	0.2175701891899648	0.8791478281879542	0.9410690274164176	0.5146575268368252	0.2768125443419114
ItemKNN	0.1201712542424077	0.1396523158421597	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
UserKNN	0.1116859703101225	0.127291601144379	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
DirectAU	0.1112937042127737	0.1320743558228195	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
LightGCN	0.1108379181124262	0.1320709405774591	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
SimpleX	0.1196580186079549	0.1380315291777678	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
BPRMF	0.1051382733744154	0.1283908000166539	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
DGCF	0.1117697055479905	0.1328405045016022	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
GFCF	0.1172006574452824	0.1375666277723018	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
UltraGCN	0.1228383349277928	0.1449271816446258	most_rated	12	amazon-book	172884	11.963843237020452	1.0778707138090449	1.4501258178158027	0.1614056847264219	0.001207851031706	-2.917986625398209	0.6774545081890715	0.0	14.204584668474242	12.0	17.401509813789634	1.152428539795892	1.0791812460476249	1.2405869307740467	0.0639808676206799	0.2004878269124964	0.0978159728291121	-1.1939498749065094	-0.6979119914489091	-1.0095902214380372	0.0530699890767312	0.0798030142923123	0.0993436974933495	0.3471595403037024	0.0993436974933495	0.0956005798509884	-1.2751510017603984	-1.097980704316006	-1.0028596799450344	-0.4594708953812951	-1.0028596799450344	-1.0195394735678236	0.3847562357984936	0.1843094293135937	0.8315185326577358	0.1226257767208573	0.2115410510868731	0.8790569756659637	0.9316673933837036	0.5172059116637066	0.3027977755698763
UserKNN	0.1469906979094114	0.1725388202434646	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
DGCF	0.1326005191809701	0.16411708763139	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
BPRMF	0.1232159352777901	0.1533288597496021	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
UltraGCN	0.1620114279961292	0.1946711958594076	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
GFCF	0.1590413062230908	0.1903360247548824	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
LightGCN	0.1341886446187009	0.164946193743954	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
SimpleX	0.1393752281618449	0.1663717972221563	random	50	amazon-book	363904	13.771483144527318	1.138980714897296	1.0944241871771498	0.0391856825499198	0.0019187809565461	-2.7169746004562807	0.3904648816726738	0.2494967838466474	26.397591672409416	25.258832511973345	27.6438772409602	1.4215643067526704	1.4024132731660546	1.4415989557159743	0.0271394691317077	0.0735631349981173	0.0429758463132746	-1.5663986517177269	-1.1333397709596351	-1.3667755620971966	0.0277492121808102	0.0264721515908065	0.0709583852591205	0.0764138361140187	0.0445078267746222	0.0412992098420932	-1.5567493422848604	-1.577210758886044	-1.1489962759417294	-1.1168279973939192	-1.3515636109035372	-1.3840582574114322	0.2485092137509665	0.0447760989654278	0.8229013731209838	0.0920227098490437	0.2167944257165261	0.8790347318659105	0.9406796322833944	0.5147916132719063	0.2710872086512201
