model	nDCGRendle2020	Recall	strategy	cutoff	dataset_name	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
GFCF	0.0434473792043682	0.0712222958234154	edge-dropout	2	amazon-software	7445	1.6855752727184865	0.2267481515744843	2.4178966789667897	0.3834377387442323	0.0026204048763112	-2.581631601060774	0.4802352553411363	0.3106298791929318	4.01889338731444	2.840518885921404	6.868081180811808	0.6041064854368292	0.4533976811415945	0.8368354198858269	0.188577421002257	0.5080508132953326	0.2333084170063726	-0.7245103079992826	-0.2940928490740366	-0.632069592995864	0.2296991541879634	0.0891493188991789	0.5716776555130769	0.3542076828039128	0.2819723489681887	0.1156440575304312	-0.6388406039872836	-1.049881970485914	-0.2428487822076537	-0.4507420231483183	-0.5497934777775146	-0.9368766789162696	0.1784589315329054	-0.0051172276408184	0.777307012855794	0.2355826134104735	0.2861527468194986	0.8941954647548951	0.9081828854471006	0.3975654077884588	0.4463434246136775
UltraGCN	0.0830872565648271	0.1160573470970377	edge-dropout	2	amazon-software	7445	1.6855752727184865	0.2267481515744843	2.4178966789667897	0.3834377387442323	0.0026204048763112	-2.581631601060774	0.4802352553411363	0.3106298791929318	4.01889338731444	2.840518885921404	6.868081180811808	0.6041064854368292	0.4533976811415945	0.8368354198858269	0.188577421002257	0.5080508132953326	0.2333084170063726	-0.7245103079992826	-0.2940928490740366	-0.632069592995864	0.2296991541879634	0.0891493188991789	0.5716776555130769	0.3542076828039128	0.2819723489681887	0.1156440575304312	-0.6388406039872836	-1.049881970485914	-0.2428487822076537	-0.4507420231483183	-0.5497934777775146	-0.9368766789162696	0.1784589315329054	-0.0051172276408184	0.777307012855794	0.2355826134104735	0.2861527468194986	0.8941954647548951	0.9081828854471006	0.3975654077884588	0.4463434246136775
GFCF	0.0443067115361378	0.069957276703976	edge-dropout	652	amazon-software	6565	1.6528333249302545	0.2182290606417938	2.372786579683132	0.3752586773516855	0.0024031263704043	-2.6192233908580898	0.4846651415446226	0.301178977043272	3.628074053605968	2.5785545954438334	6.118359739049394	0.55967614298128	0.4113763311078615	0.786635008459547	0.2125848597074473	0.5504526489992595	0.2580036767807024	-0.6724676691619812	-0.2592800339361864	-0.5883741049119938	0.2595171900242725	0.1012244561784284	0.6133871219657218	0.4011225761450149	0.3127944866106517	0.1279967785262293	-0.5858338698562666	-0.994714547771128	-0.2122653462503955	-0.3967228941906754	-0.5047409105216296	-0.8928009607106333	0.2394339026414682	-0.0057119962599638	0.7737908988105374	0.2148242534015088	0.2886178756254042	0.8939419281990386	0.90600901832503	0.3804068863820633	0.4241812911372457
DGCF	0.0749184594416662	0.1040860305293793	edge-dropout	652	amazon-software	6565	1.6528333249302545	0.2182290606417938	2.372786579683132	0.3752586773516855	0.0024031263704043	-2.6192233908580898	0.4846651415446226	0.301178977043272	3.628074053605968	2.5785545954438334	6.118359739049394	0.55967614298128	0.4113763311078615	0.786635008459547	0.2125848597074473	0.5504526489992595	0.2580036767807024	-0.6724676691619812	-0.2592800339361864	-0.5883741049119938	0.2595171900242725	0.1012244561784284	0.6133871219657218	0.4011225761450149	0.3127944866106517	0.1279967785262293	-0.5858338698562666	-0.994714547771128	-0.2122653462503955	-0.3967228941906754	-0.5047409105216296	-0.8928009607106333	0.2394339026414682	-0.0057119962599638	0.7737908988105374	0.2148242534015088	0.2886178756254042	0.8939419281990386	0.90600901832503	0.3804068863820633	0.4241812911372457
LightGCN	0.0752270361203892	0.1040173553662746	edge-dropout	652	amazon-software	6565	1.6528333249302545	0.2182290606417938	2.372786579683132	0.3752586773516855	0.0024031263704043	-2.6192233908580898	0.4846651415446226	0.301178977043272	3.628074053605968	2.5785545954438334	6.118359739049394	0.55967614298128	0.4113763311078615	0.786635008459547	0.2125848597074473	0.5504526489992595	0.2580036767807024	-0.6724676691619812	-0.2592800339361864	-0.5883741049119938	0.2595171900242725	0.1012244561784284	0.6133871219657218	0.4011225761450149	0.3127944866106517	0.1279967785262293	-0.5858338698562666	-0.994714547771128	-0.2122653462503955	-0.3967228941906754	-0.5047409105216296	-0.8928009607106333	0.2394339026414682	-0.0057119962599638	0.7737908988105374	0.2148242534015088	0.2886178756254042	0.8939419281990386	0.90600901832503	0.3804068863820633	0.4241812911372457
UltraGCN	0.0828353363171034	0.1128626974728758	edge-dropout	652	amazon-software	6565	1.6528333249302545	0.2182290606417938	2.372786579683132	0.3752586773516855	0.0024031263704043	-2.6192233908580898	0.4846651415446226	0.301178977043272	3.628074053605968	2.5785545954438334	6.118359739049394	0.55967614298128	0.4113763311078615	0.786635008459547	0.2125848597074473	0.5504526489992595	0.2580036767807024	-0.6724676691619812	-0.2592800339361864	-0.5883741049119938	0.2595171900242725	0.1012244561784284	0.6133871219657218	0.4011225761450149	0.3127944866106517	0.1279967785262293	-0.5858338698562666	-0.994714547771128	-0.2122653462503955	-0.3967228941906754	-0.5047409105216296	-0.8928009607106333	0.2394339026414682	-0.0057119962599638	0.7737908988105374	0.2148242534015088	0.2886178756254042	0.8939419281990386	0.90600901832503	0.3804068863820633	0.4241812911372457
DGCF	0.0684732104443679	0.0795337648002398	node-dropout	312	amazon-software	1087	0.2485176050101883	-0.6046428403795057	2.0635838150289016	0.3146221129833977	0.0176001036252651	-1.754484775154694	0.4411994618481156	0.3266513597159194	4.10188679245283	3.044817927170868	6.283236994219653	0.6129836701494866	0.4835613279741013	0.7981834409574992	0.1865127040517288	0.5012647309114087	0.2302789539644727	-0.7292915814871552	-0.2999328513602236	-0.6377457519826201	0.2259775703958809	0.1050736446016577	0.5636243537693892	0.3725804224703718	0.2759499648711299	0.1360329950414864	-0.6459346649973453	-0.9785062034716324	-0.2490102496309027	-0.4287799691833776	-0.5591696568850935	-0.8663557399645125	0.1783301080690674	-0.0833080497333076	0.7827966034898807	0.2959210784584836	0.2754679560254019	0.895119613117503	0.9080020599637824	0.3995521080857629	0.504402355955091
GFCF	0.0572968398482307	0.0724487785135728	node-dropout	312	amazon-software	1087	0.2485176050101883	-0.6046428403795057	2.0635838150289016	0.3146221129833977	0.0176001036252651	-1.754484775154694	0.4411994618481156	0.3266513597159194	4.10188679245283	3.044817927170868	6.283236994219653	0.6129836701494866	0.4835613279741013	0.7981834409574992	0.1865127040517288	0.5012647309114087	0.2302789539644727	-0.7292915814871552	-0.2999328513602236	-0.6377457519826201	0.2259775703958809	0.1050736446016577	0.5636243537693892	0.3725804224703718	0.2759499648711299	0.1360329950414864	-0.6459346649973453	-0.9785062034716324	-0.2490102496309027	-0.4287799691833776	-0.5591696568850935	-0.8663557399645125	0.1783301080690674	-0.0833080497333076	0.7827966034898807	0.2959210784584836	0.2754679560254019	0.895119613117503	0.9080020599637824	0.3995521080857629	0.504402355955091
LightGCN	0.061615693322468	0.0671626042147935	node-dropout	312	amazon-software	1087	0.2485176050101883	-0.6046428403795057	2.0635838150289016	0.3146221129833977	0.0176001036252651	-1.754484775154694	0.4411994618481156	0.3266513597159194	4.10188679245283	3.044817927170868	6.283236994219653	0.6129836701494866	0.4835613279741013	0.7981834409574992	0.1865127040517288	0.5012647309114087	0.2302789539644727	-0.7292915814871552	-0.2999328513602236	-0.6377457519826201	0.2259775703958809	0.1050736446016577	0.5636243537693892	0.3725804224703718	0.2759499648711299	0.1360329950414864	-0.6459346649973453	-0.9785062034716324	-0.2490102496309027	-0.4287799691833776	-0.5591696568850935	-0.8663557399645125	0.1783301080690674	-0.0833080497333076	0.7827966034898807	0.2959210784584836	0.2754679560254019	0.895119613117503	0.9080020599637824	0.3995521080857629	0.504402355955091
UltraGCN	0.0587074727673056	0.0702806555084308	node-dropout	312	amazon-software	1087	0.2485176050101883	-0.6046428403795057	2.0635838150289016	0.3146221129833977	0.0176001036252651	-1.754484775154694	0.4411994618481156	0.3266513597159194	4.10188679245283	3.044817927170868	6.283236994219653	0.6129836701494866	0.4835613279741013	0.7981834409574992	0.1865127040517288	0.5012647309114087	0.2302789539644727	-0.7292915814871552	-0.2999328513602236	-0.6377457519826201	0.2259775703958809	0.1050736446016577	0.5636243537693892	0.3725804224703718	0.2759499648711299	0.1360329950414864	-0.6459346649973453	-0.9785062034716324	-0.2490102496309027	-0.4287799691833776	-0.5591696568850935	-0.8663557399645125	0.1783301080690674	-0.0833080497333076	0.7827966034898807	0.2959210784584836	0.2754679560254019	0.895119613117503	0.9080020599637824	0.3995521080857629	0.504402355955091
